supplier_id,supplier_name,region,reliability_score,payment_terms,max_capacity,item_id,sku,description,commodity_category,unit_weight_kg,moq,baseline_cost_inr,unit_price_inr,lead_time_days,defect_rate_pct,qty_ordered,logistics_cost_inr,cost_per_defect_inr,penalty_per_day_inr
SUP-041,Tide Water Oil Co,West Bengal,72,Advance 30% Net 60,8531,ITM-030,SKU-OILSEAL-TC,TC Rotary Oil Seal 50×70×10,Seals & Gaskets,0.05,500,220,178.97,23,7.6803,500,3452.31,199.46,272.42
SUP-042,Indian Oil Tanking Ltd,Gujarat,78,Advance 30% Net 60,6231,ITM-038,SKU-CONVBL-EP300,EP300/3 Rubber Conveyor Belt 1m×1m,Conveyor & Drive,28,10,18500,16038.49,19,4.12,10,2861.49,32998.96,89.77
SUP-036,Suprajit Engineering,Karnataka,74,Cash Against Documents,4355,ITM-014,SKU-BRGRL-NU210,Cylindrical Roller Bearing NU210,Bearings & Bushings,0.9,200,2100,2164.15,16,3.5893,557,3660.71,3740.26,1403.91
SUP-053,Freudenberg Sealing Tech India,Maharashtra,89,Advance 30% Net 60,10279,ITM-020,SKU-LUBGRSE-EP2,EP2 Grease 180kg Drum,Lubricants & Fluids,180,5,11800,12731.74,16,2.7499,5,3065.86,25939.79,99.4
SUP-022,Schaeffler India Ltd,Gujarat,81,Net 90,13368,ITM-027,SKU-CBDWHL-D126,CBN Grinding Wheel D126 100×10,Abrasives & Tooling,1.6,50,8400,8611.56,15,2.7392,51,2923.28,15702.65,281.41
SUP-018,Mesco Steels Ltd,Odisha,60,LC 60 Days at Sight,12166,ITM-032,SKU-FASTNR-M12,M12×50 Hex Bolt 8.8 Zinc (100pcs),Fasteners,1.1,500,380,341.22,37,3.6855,500,3387.66,497.67,360.03
SUP-059,Elgi Equipments Ltd,Tamil Nadu,85,LC 90 Days,5248,ITM-019,SKU-LUBHYD-AW68,Hydraulic Oil AW68 210L,Lubricants & Fluids,195,10,16200,17706.21,19,4.7642,10,24636.1,49584.09,222.97
SUP-057,Finolex Industries Ltd,Maharashtra,71,Net 45,3106,ITM-029,SKU-GASK-PTFE3,PTFE Sheet Gasket 3mm 500×500,Seals & Gaskets,1.2,50,1450,1267.96,20,1.5236,55,2343.23,958.83,132.43
SUP-026,ABC Bearings Ltd,Gujarat,87,Net 45,13504,ITM-035,SKU-WELWIR-ER70,ER70S-6 MIG Welding Wire 15kg,Welding Consumables,15,50,5600,4927.93,13,3.0977,50,2385.53,8357.96,316.99
SUP-040,Gulf Oil Lubricants India,Maharashtra,68,Cash Against Documents,7726,ITM-020,SKU-LUBGRSE-EP2,EP2 Grease 180kg Drum,Lubricants & Fluids,180,5,11800,10686.74,25,4.7712,5,3247.48,10624.83,46.4
SUP-039,Castrol India Ltd,Maharashtra,74,Net 90,9230,ITM-009,SKU-COPCAT-EF,Electrolytic Copper Cathode,Non-Ferrous Metals,25,50,785000,850441.08,32,2.0565,50,3500.22,516534.28,107491.1
SUP-027,National Engineering Industries,Rajasthan,73,Net 15,4957,ITM-033,SKU-FASTNR-M20,M20×80 Hex Bolt 10.9 HDG (50pcs),Fasteners,3.2,200,820,723.53,17,2.7847,215,9308.37,1578.15,112.84
SUP-054,Nalco India Ltd,Odisha,69,LC 60 Days at Sight,12089,ITM-005,SKU-STLPIP-GI50,Galvanised Iron Pipe DN50 6m,Ferrous Metals,18,50,3600,3788.01,17,4.7053,50,7791.38,3987.91,193.28
SUP-062,WPIL Ltd,West Bengal,63,Cash on Delivery,8372,ITM-012,SKU-BRGBL-6205,Deep Groove Ball Bearing 6205-2RS,Bearings & Bushings,0.1,500,420,336.46,28,7.3222,2856,2556.27,299.81,777.56
SUP-050,Wendt India Ltd,Tamil Nadu,79,Net 15,12930,ITM-040,SKU-SPRKT-12B,Simplex Sprocket 12B-1 Z=19,Conveyor & Drive,0.8,100,680,603.54,20,4.8589,100,1184.74,371.17,53.48
SUP-037,Sandvik Asia Pvt Ltd,Maharashtra,91,Net 45,8696,ITM-006,SKU-STLANG-MS,MS Equal Angle 50×50×6,Ferrous Metals,45,25,8200,9721.53,18,2.7319,28,3379.42,9380.22,247.05
SUP-008,Nava Bharat Ventures,Andhra Pradesh,74,LC 60 Days at Sight,9367,ITM-030,SKU-OILSEAL-TC,TC Rotary Oil Seal 50×70×10,Seals & Gaskets,0.05,500,220,219.42,11,2.9504,1669,2768.7,174.5,165.76
SUP-052,Parker Hannifin India,Maharashtra,91,Net 60,7017,ITM-036,SKU-WELELE-E7018,E7018 Welding Electrode 5kg Pack,Welding Consumables,5,100,1950,2196.06,23,2.375,106,1006.01,2922.7,321.61
SUP-005,Kalyani Steels Ltd,Maharashtra,85,Net 15,2740,ITM-037,SKU-WELFLU-AG,Silver Brazing Flux 500g,Welding Consumables,0.5,200,3100,3116.47,17,4.8548,200,2389.66,4354.34,1006.86
SUP-044,Deepak Nitrite Ltd,Gujarat,64,Net 60,5093,ITM-001,SKU-STLCL-HR,Hot-Rolled Steel Coil 3mm,Ferrous Metals,850,20,55000,66904.78,21,3.2545,37,40295.83,236752.21,1551.43
SUP-042,Indian Oil Tanking Ltd,Gujarat,78,Advance 30% Net 60,6231,ITM-021,SKU-CUTFL-SOL,Soluble Cutting Fluid Concentrate 25L,Lubricants & Fluids,24,50,4200,4263.15,18,4.5722,92,5591.92,4049.59,291.53
SUP-060,Kirloskar Electric Co,Karnataka,71,Net 90,4409,ITM-006,SKU-STLANG-MS,MS Equal Angle 50×50×6,Ferrous Metals,45,25,8200,8869.74,56,4.9186,45,9076.51,5907.06,538.36
SUP-017,APL Apollo Tubes Ltd,Uttar Pradesh,85,Net 45,5707,ITM-033,SKU-FASTNR-M20,M20×80 Hex Bolt 10.9 HDG (50pcs),Fasteners,3.2,200,820,789.46,15,4.9864,384,8090.05,1416.82,214.12
SUP-030,Lakshmi Machine Works,Tamil Nadu,83,Cash Against Documents,5763,ITM-011,SKU-ZNCING-SHG,Zinc SHG Ingot 25kg,Non-Ferrous Metals,25,200,24500,22986.93,25,3.7073,434,53600.71,45298.96,5384.51
SUP-060,Kirloskar Electric Co,Karnataka,71,Net 90,4409,ITM-008,SKU-ALUING-6061,Aluminium Ingot 6061-T6,Non-Ferrous Metals,25,100,215000,194110.85,37,4.2894,596,101451.23,115612.2,63222.17
SUP-051,Bosch Ltd (India),Karnataka,87,Net 15,308,ITM-001,SKU-STLCL-HR,Hot-Rolled Steel Coil 3mm,Ferrous Metals,850,20,55000,58989.74,32,2.3404,68,324433.73,246908.21,6351.32
SUP-037,Sandvik Asia Pvt Ltd,Maharashtra,91,Net 45,8696,ITM-005,SKU-STLPIP-GI50,Galvanised Iron Pipe DN50 6m,Ferrous Metals,18,50,3600,3656.08,26,2.6664,106,938.9,7623.08,734.62
SUP-036,Suprajit Engineering,Karnataka,74,Cash Against Documents,4355,ITM-018,SKU-LUBIND-VG46,Industrial Gear Oil VG46 200L,Lubricants & Fluids,185,10,14500,13398.91,21,4.3876,11,10212.05,39167.13,81.07
SUP-012,Hindalco Industries Ltd,Maharashtra,95,LC 90 Days,12052,ITM-023,SKU-ABWHL-A60,Alumina Grinding Wheel A60 200×25,Abrasives & Tooling,2.8,100,950,865.88,20,4.9977,113,1895.49,1684.98,54.86
SUP-058,Thermax Ltd,Maharashtra,82,Net 60,2281,ITM-035,SKU-WELWIR-ER70,ER70S-6 MIG Welding Wire 15kg,Welding Consumables,15,50,5600,5169.36,34,4.6882,50,3296.65,11559.83,243.14
SUP-029,Sundaram Fasteners Ltd,Tamil Nadu,78,Cash on Delivery,12245,ITM-012,SKU-BRGBL-6205,Deep Groove Ball Bearing 6205-2RS,Bearings & Bushings,0.1,500,420,500.84,5,1.8956,1695,3615.88,513.58,964.01
SUP-056,Welspun India Ltd,Gujarat,74,LC 60 Days at Sight,8618,ITM-008,SKU-ALUING-6061,Aluminium Ingot 6061-T6,Non-Ferrous Metals,25,100,215000,214576.34,34,4.8549,100,6526.89,271460.62,32819.22
SUP-039,Castrol India Ltd,Maharashtra,74,Net 90,9230,ITM-024,SKU-DRLBIT-TCR10,Tungsten Carbide Drill Bit 10mm,Abrasives & Tooling,0.05,500,280,262.41,16,4.8624,500,1182.88,481.09,104.82
SUP-010,JSW Steel Ltd,Karnataka,87,LC 90 Days,368,ITM-025,SKU-ENDML-TIN12,TiN Coated End Mill 12mm 4-Flute,Abrasives & Tooling,0.08,200,620,610.73,4,2.5046,209,1882.75,1020.14,178.71
SUP-055,HPCL Mittal Energy Ltd,Punjab,80,Net 90,4592,ITM-027,SKU-CBDWHL-D126,CBN Grinding Wheel D126 100×10,Abrasives & Tooling,1.6,50,8400,8445.45,24,4.0231,104,3582.34,18486.76,872.3
SUP-014,Ratnamani Metals & Tubes,Gujarat,75,Net 30,3333,ITM-005,SKU-STLPIP-GI50,Galvanised Iron Pipe DN50 6m,Ferrous Metals,18,50,3600,3996.74,13,4.9543,165,10111.19,9044.89,634.5
SUP-014,Ratnamani Metals & Tubes,Gujarat,75,Net 30,3333,ITM-015,SKU-BRGTPR-32210,Tapered Roller Bearing 32210,Bearings & Bushings,1.4,150,3800,3756.28,13,4.5005,152,1675.4,4054.3,552.59
SUP-053,Freudenberg Sealing Tech India,Maharashtra,89,Advance 30% Net 60,10279,ITM-019,SKU-LUBHYD-AW68,Hydraulic Oil AW68 210L,Lubricants & Fluids,195,10,16200,16930.04,24,2.6398,10,2448.87,32604.55,238.66
SUP-005,Kalyani Steels Ltd,Maharashtra,85,Net 15,2740,ITM-035,SKU-WELWIR-ER70,ER70S-6 MIG Welding Wire 15kg,Welding Consumables,15,50,5600,5737.21,23,4.7883,51,1613.21,6711.86,177.33
SUP-026,ABC Bearings Ltd,Gujarat,87,Net 45,13504,ITM-019,SKU-LUBHYD-AW68,Hydraulic Oil AW68 210L,Lubricants & Fluids,195,10,16200,16425.87,17,4.1806,31,7403.01,37764.03,2141.05
SUP-025,Tube Investments of India,Tamil Nadu,82,Advance 50% Net 30,7461,ITM-040,SKU-SPRKT-12B,Simplex Sprocket 12B-1 Z=19,Conveyor & Drive,0.8,100,680,686.54,13,4.6098,100,3954.93,971.22,99.61
SUP-004,Amtek Auto Ltd,Haryana,76,Net 15,2390,ITM-009,SKU-COPCAT-EF,Electrolytic Copper Cathode,Non-Ferrous Metals,25,50,785000,849095.11,35,7.971,217,26889.59,1236390.67,183502.86
SUP-024,NRB Bearings Ltd,Maharashtra,88,Net 60,7462,ITM-002,SKU-STLCL-CR,Cold-Rolled Steel Coil 1.5mm,Ferrous Metals,820,15,62000,55317.72,18,3.9969,51,41959.71,190882.62,2518.07
SUP-017,APL Apollo Tubes Ltd,Uttar Pradesh,85,Net 45,5707,ITM-015,SKU-BRGTPR-32210,Tapered Roller Bearing 32210,Bearings & Bushings,1.4,150,3800,3788.42,24,4.2386,150,2714.58,6920.36,394.77
SUP-044,Deepak Nitrite Ltd,Gujarat,64,Net 60,5093,ITM-007,SKU-STLCHN-G80,Alloy Steel Chain Grade 80 10mm,Ferrous Metals,8,100,4100,4374.89,43,4.0588,100,3070.26,2585.26,217.78
SUP-015,Man Industries India Ltd,Gujarat,80,Net 90,12443,ITM-009,SKU-COPCAT-EF,Electrolytic Copper Cathode,Non-Ferrous Metals,25,50,785000,665615.4,29,7.9757,55,5029.24,646851.54,24298.09
SUP-051,Bosch Ltd (India),Karnataka,87,Net 15,308,ITM-036,SKU-WELELE-E7018,E7018 Welding Electrode 5kg Pack,Welding Consumables,5,100,1950,1879.63,4,2.372,100,6038.55,2346.88,154.82
SUP-010,JSW Steel Ltd,Karnataka,87,LC 90 Days,368,ITM-031,SKU-MFGASK-AF,Aramid Fibre Manifold Gasket Set,Seals & Gaskets,0.3,200,780,782.63,20,2.7141,229,3029.01,988.65,129.25
SUP-003,Mahindra CIE Automotive,Maharashtra,89,LC 60 Days at Sight,13756,ITM-008,SKU-ALUING-6061,Aluminium Ingot 6061-T6,Non-Ferrous Metals,25,100,215000,224551.21,31,4.8844,106,5394.58,164534.58,61232.3
SUP-018,Mesco Steels Ltd,Odisha,60,LC 60 Days at Sight,12166,ITM-029,SKU-GASK-PTFE3,PTFE Sheet Gasket 3mm 500×500,Seals & Gaskets,1.2,50,1450,1518.52,15,3.7763,57,3050.61,1821.73,76.68
SUP-045,Hikal Ltd,Maharashtra,77,Advance 50% Net 30,2154,ITM-013,SKU-BRGBL-6308,Deep Groove Ball Bearing 6308-ZZ,Bearings & Bushings,0.4,300,890,752.04,40,5.9521,300,3325.66,1595.19,136.68
SUP-044,Deepak Nitrite Ltd,Gujarat,64,Net 60,5093,ITM-007,SKU-STLCHN-G80,Alloy Steel Chain Grade 80 10mm,Ferrous Metals,8,100,4100,4673.38,12,4.9301,100,2167.76,5935.03,786.42
SUP-061,Isgec Heavy Engineering,Uttar Pradesh,75,Net 45,779,ITM-023,SKU-ABWHL-A60,Alumina Grinding Wheel A60 200×25,Abrasives & Tooling,2.8,100,950,971.43,22,4.4313,201,5903.18,1671.31,271.57
SUP-014,Ratnamani Metals & Tubes,Gujarat,75,Net 30,3333,ITM-031,SKU-MFGASK-AF,Aramid Fibre Manifold Gasket Set,Seals & Gaskets,0.3,200,780,768.44,21,4.7222,214,860.79,946.29,153.48
SUP-043,Balmer Lawrie & Co,West Bengal,90,Cash Against Documents,8335,ITM-005,SKU-STLPIP-GI50,Galvanised Iron Pipe DN50 6m,Ferrous Metals,18,50,3600,3708.11,21,3.8658,217,39554.63,3119.98,838.15
SUP-055,HPCL Mittal Energy Ltd,Punjab,80,Net 90,4592,ITM-003,SKU-STLPL-MS16,Mild Steel Plate 16mm,Ferrous Metals,600,10,51000,47102.35,18,1.9012,17,82865.35,53722.29,592.14
SUP-047,Aarti Industries Ltd,Gujarat,66,Net 45,14049,ITM-012,SKU-BRGBL-6205,Deep Groove Ball Bearing 6205-2RS,Bearings & Bushings,0.1,500,420,445.16,11,3.5266,543,1134.33,722.11,396.28
SUP-030,Lakshmi Machine Works,Tamil Nadu,83,Cash Against Documents,5763,ITM-015,SKU-BRGTPR-32210,Tapered Roller Bearing 32210,Bearings & Bushings,1.4,150,3800,3660.43,17,4.679,332,4964.98,3035.96,725.88
SUP-059,Elgi Equipments Ltd,Tamil Nadu,85,LC 90 Days,5248,ITM-021,SKU-CUTFL-SOL,Soluble Cutting Fluid Concentrate 25L,Lubricants & Fluids,24,50,4200,4045.01,10,4.3189,57,10563.17,4126.63,108.99
SUP-037,Sandvik Asia Pvt Ltd,Maharashtra,91,Net 45,8696,ITM-024,SKU-DRLBIT-TCR10,Tungsten Carbide Drill Bit 10mm,Abrasives & Tooling,0.05,500,280,316.71,29,2.7396,1666,750.15,357.08,532.46
SUP-042,Indian Oil Tanking Ltd,Gujarat,78,Advance 30% Net 60,6231,ITM-002,SKU-STLCL-CR,Cold-Rolled Steel Coil 1.5mm,Ferrous Metals,820,15,62000,56342.2,25,1.0499,31,82663.05,176272.26,2270.6
SUP-026,ABC Bearings Ltd,Gujarat,87,Net 45,13504,ITM-037,SKU-WELFLU-AG,Silver Brazing Flux 500g,Welding Consumables,0.5,200,3100,3031.19,17,4.9664,200,766.02,2241.3,333.68
SUP-060,Kirloskar Electric Co,Karnataka,71,Net 90,4409,ITM-004,SKU-STLBAR-SS316,Stainless Steel Bar 316L,Ferrous Metals,130,5,210000,200981.67,40,4.9768,5,7083.82,300125.12,1869.36
SUP-059,Elgi Equipments Ltd,Tamil Nadu,85,LC 90 Days,5248,ITM-005,SKU-STLPIP-GI50,Galvanised Iron Pipe DN50 6m,Ferrous Metals,18,50,3600,3180.96,11,3.315,50,9192.74,5890.38,376.37
SUP-033,Minda Industries Ltd,Haryana,67,Net 45,1557,ITM-017,SKU-BRGNDL-HK,Needle Roller Bearing HK2520,Bearings & Bushings,0.05,500,320,311.75,41,3.6844,942,1478.29,430.76,498.35
SUP-019,Uttam Galva Steels Ltd,Maharashtra,67,Net 45,1253,ITM-038,SKU-CONVBL-EP300,EP300/3 Rubber Conveyor Belt 1m×1m,Conveyor & Drive,28,10,18500,20187.88,10,4.47,22,3343.28,22845.46,221.22
SUP-001,Bharat Forge Ltd,Maharashtra,79,LC 90 Days,1657,ITM-024,SKU-DRLBIT-TCR10,Tungsten Carbide Drill Bit 10mm,Abrasives & Tooling,0.05,500,280,316.57,25,1.9415,538,2758.46,328.84,236.79
SUP-009,Tata Steel Ltd,Jharkhand,98,Net 30,7468,ITM-021,SKU-CUTFL-SOL,Soluble Cutting Fluid Concentrate 25L,Lubricants & Fluids,24,50,4200,4468.16,54,2.6955,53,19581.76,3907.22,87.76
SUP-056,Welspun India Ltd,Gujarat,74,LC 60 Days at Sight,8618,ITM-039,SKU-VBELT-B68,Classical V-Belt B68,Conveyor & Drive,0.3,200,240,234.27,19,4.8699,907,2006.48,211.59,249.56
SUP-061,Isgec Heavy Engineering,Uttar Pradesh,75,Net 45,779,ITM-008,SKU-ALUING-6061,Aluminium Ingot 6061-T6,Non-Ferrous Metals,25,100,215000,201916.98,30,3.7328,224,51489.42,185884.4,47786.94
SUP-034,Grindwell Norton Ltd,Maharashtra,65,Net 30,10533,ITM-034,SKU-FASTNR-STUD,M16 Stud Bolt B7/2H Set (10pcs),Fasteners,1.8,100,640,716.42,25,2.215,186,1615.65,472.22,148.77
SUP-054,Nalco India Ltd,Odisha,69,LC 60 Days at Sight,12089,ITM-036,SKU-WELELE-E7018,E7018 Welding Electrode 5kg Pack,Welding Consumables,5,100,1950,1816.16,9,4.8265,100,6781.81,1111.95,189.16
SUP-003,Mahindra CIE Automotive,Maharashtra,89,LC 60 Days at Sight,13756,ITM-036,SKU-WELELE-E7018,E7018 Welding Electrode 5kg Pack,Welding Consumables,5,100,1950,1838.98,24,3.4365,100,1122.44,2937.89,243.96
SUP-001,Bharat Forge Ltd,Maharashtra,79,LC 90 Days,1657,ITM-007,SKU-STLCHN-G80,Alloy Steel Chain Grade 80 10mm,Ferrous Metals,8,100,4100,4031.03,23,1.4898,100,3590.08,4644.16,370.43
SUP-049,Carborundum Universal Ltd,Tamil Nadu,67,Net 60,2704,ITM-032,SKU-FASTNR-M12,M12×50 Hex Bolt 8.8 Zinc (100pcs),Fasteners,1.1,500,380,356.97,36,3.8283,554,7544.17,410.32,298.09
SUP-009,Tata Steel Ltd,Jharkhand,98,Net 30,7468,ITM-010,SKU-BRASRD-C360,Free-Cutting Brass Rod C360,Non-Ferrous Metals,3,200,68000,75522.49,15,2.1456,609,20925.97,124418.78,62242.84
SUP-040,Gulf Oil Lubricants India,Maharashtra,68,Cash Against Documents,7726,ITM-016,SKU-BRGSLF-PB,Sintered Bronze Bush 25×30×25,Bearings & Bushings,0.06,1000,185,188.73,18,1.9706,1108,750,204.15,173.4
SUP-049,Carborundum Universal Ltd,Tamil Nadu,67,Net 60,2704,ITM-029,SKU-GASK-PTFE3,PTFE Sheet Gasket 3mm 500×500,Seals & Gaskets,1.2,50,1450,1396.51,9,3.6954,50,2822.6,2726.11,65.86
SUP-001,Bharat Forge Ltd,Maharashtra,79,LC 90 Days,1657,ITM-013,SKU-BRGBL-6308,Deep Groove Ball Bearing 6308-ZZ,Bearings & Bushings,0.4,300,890,881.02,3,2.7434,620,1885.44,730.06,346.63
SUP-050,Wendt India Ltd,Tamil Nadu,79,Net 15,12930,ITM-038,SKU-CONVBL-EP300,EP300/3 Rubber Conveyor Belt 1m×1m,Conveyor & Drive,28,10,18500,19652.62,22,4.7974,10,4791.47,44683.62,347.89
SUP-044,Deepak Nitrite Ltd,Gujarat,64,Net 60,5093,ITM-029,SKU-GASK-PTFE3,PTFE Sheet Gasket 3mm 500×500,Seals & Gaskets,1.2,50,1450,1512.46,22,2.7643,92,2082.45,3056.51,124.08
SUP-018,Mesco Steels Ltd,Odisha,60,LC 60 Days at Sight,12166,ITM-022,SKU-COMPOL-VG100,Compressor Oil VG100 50L,Lubricants & Fluids,47,20,7600,7269.86,22,7.436,45,19669.76,16542.01,171.76
SUP-017,APL Apollo Tubes Ltd,Uttar Pradesh,85,Net 45,5707,ITM-027,SKU-CBDWHL-D126,CBN Grinding Wheel D126 100×10,Abrasives & Tooling,1.6,50,8400,8082.27,34,4.9987,114,3788.22,12202.51,1424.1
SUP-046,Vinati Organics Ltd,Maharashtra,83,Net 15,921,ITM-016,SKU-BRGSLF-PB,Sintered Bronze Bush 25×30×25,Bearings & Bushings,0.06,1000,185,177.66,44,4.082,2024,1554.03,271.86,314.99
SUP-047,Aarti Industries Ltd,Gujarat,66,Net 45,14049,ITM-019,SKU-LUBHYD-AW68,Hydraulic Oil AW68 210L,Lubricants & Fluids,195,10,16200,16531.87,20,3.2029,10,7252.28,26565.1,202.35
SUP-043,Balmer Lawrie & Co,West Bengal,90,Cash Against Documents,8335,ITM-024,SKU-DRLBIT-TCR10,Tungsten Carbide Drill Bit 10mm,Abrasives & Tooling,0.05,500,280,295.96,40,4.9995,2422,3627.88,418.24,1311.05
SUP-003,Mahindra CIE Automotive,Maharashtra,89,LC 60 Days at Sight,13756,ITM-007,SKU-STLCHN-G80,Alloy Steel Chain Grade 80 10mm,Ferrous Metals,8,100,4100,3555.85,9,4.9836,100,2799.78,1964.73,544.45
SUP-020,Sunflag Iron & Steel Co,Maharashtra,69,Net 30,1342,ITM-002,SKU-STLCL-CR,Cold-Rolled Steel Coil 1.5mm,Ferrous Metals,820,15,62000,61192.07,19,4.9978,15,8691.69,328130.55,606.54
SUP-054,Nalco India Ltd,Odisha,69,LC 60 Days at Sight,12089,ITM-033,SKU-FASTNR-M20,M20×80 Hex Bolt 10.9 HDG (50pcs),Fasteners,3.2,200,820,787.37,26,2.2126,200,5242.41,1331.16,112.3
SUP-050,Wendt India Ltd,Tamil Nadu,79,Net 15,12930,ITM-019,SKU-LUBHYD-AW68,Hydraulic Oil AW68 210L,Lubricants & Fluids,195,10,16200,15910.09,21,1.9856,10,12552.59,29348.21,91.57
SUP-037,Sandvik Asia Pvt Ltd,Maharashtra,91,Net 45,8696,ITM-030,SKU-OILSEAL-TC,TC Rotary Oil Seal 50×70×10,Seals & Gaskets,0.05,500,220,212.7,25,2.75,2677,963.78,205.92,1694.14
SUP-009,Tata Steel Ltd,Jharkhand,98,Net 30,7468,ITM-007,SKU-STLCHN-G80,Alloy Steel Chain Grade 80 10mm,Ferrous Metals,8,100,4100,4672.12,12,0.9228,112,9755.86,6358.83,936.59
SUP-014,Ratnamani Metals & Tubes,Gujarat,75,Net 30,3333,ITM-035,SKU-WELWIR-ER70,ER70S-6 MIG Welding Wire 15kg,Welding Consumables,15,50,5600,6058.01,11,4.8392,87,2625.18,5471.36,221.51
SUP-039,Castrol India Ltd,Maharashtra,74,Net 90,9230,ITM-029,SKU-GASK-PTFE3,PTFE Sheet Gasket 3mm 500×500,Seals & Gaskets,1.2,50,1450,1129.99,22,4.9843,50,2980.07,1544.57,59.48
SUP-055,HPCL Mittal Energy Ltd,Punjab,80,Net 90,4592,ITM-018,SKU-LUBIND-VG46,Industrial Gear Oil VG46 200L,Lubricants & Fluids,185,10,14500,13273.27,37,4.7802,11,32767.92,16415.95,110.22
SUP-048,NOCIL Ltd,Maharashtra,65,Advance 30% Net 60,413,ITM-002,SKU-STLCL-CR,Cold-Rolled Steel Coil 1.5mm,Ferrous Metals,820,15,62000,60165.68,30,1.9892,25,13392.78,254069.76,1246.7
SUP-025,Tube Investments of India,Tamil Nadu,82,Advance 50% Net 30,7461,ITM-012,SKU-BRGBL-6205,Deep Groove Ball Bearing 6205-2RS,Bearings & Bushings,0.1,500,420,430.97,21,4.8777,1131,2476.18,792.42,1030.25
SUP-062,WPIL Ltd,West Bengal,63,Cash on Delivery,8372,ITM-018,SKU-LUBIND-VG46,Industrial Gear Oil VG46 200L,Lubricants & Fluids,185,10,14500,14038.69,51,6.994,11,35446.76,23040.04,123.46
SUP-055,HPCL Mittal Energy Ltd,Punjab,80,Net 90,4592,ITM-027,SKU-CBDWHL-D126,CBN Grinding Wheel D126 100×10,Abrasives & Tooling,1.6,50,8400,7689.96,17,4.8045,56,4218.74,11697.3,460.87
SUP-033,Minda Industries Ltd,Haryana,67,Net 45,1557,ITM-032,SKU-FASTNR-M12,M12×50 Hex Bolt 8.8 Zinc (100pcs),Fasteners,1.1,500,380,381.86,21,3.5473,1473,9210.88,509.96,550.8
SUP-055,HPCL Mittal Energy Ltd,Punjab,80,Net 90,4592,ITM-002,SKU-STLCL-CR,Cold-Rolled Steel Coil 1.5mm,Ferrous Metals,820,15,62000,66408.96,11,4.2053,16,122788.08,140013.16,723.05
SUP-008,Nava Bharat Ventures,Andhra Pradesh,74,LC 60 Days at Sight,9367,ITM-028,SKU-RBBRSH-NBR,NBR O-Ring Seal Kit Assorted 100pcs,Seals & Gaskets,0.02,1000,95,92.58,20,4.5402,2902,2577.06,183.7,126.98
SUP-023,Timken India Ltd,Maharashtra,88,Net 60,5761,ITM-039,SKU-VBELT-B68,Classical V-Belt B68,Conveyor & Drive,0.3,200,240,286.33,41,2.7491,408,1771.68,430.91,262.84
SUP-015,Man Industries India Ltd,Gujarat,80,Net 90,12443,ITM-017,SKU-BRGNDL-HK,Needle Roller Bearing HK2520,Bearings & Bushings,0.05,500,320,310.74,30,7.9939,1748,2788.61,362.22,596.64
SUP-051,Bosch Ltd (India),Karnataka,87,Net 15,308,ITM-027,SKU-CBDWHL-D126,CBN Grinding Wheel D126 100×10,Abrasives & Tooling,1.6,50,8400,8554,10,2.6421,298,5008.23,15968.74,2679.91
SUP-022,Schaeffler India Ltd,Gujarat,81,Net 90,13368,ITM-018,SKU-LUBIND-VG46,Industrial Gear Oil VG46 200L,Lubricants & Fluids,185,10,14500,17022.82,19,2.6661,10,4173.05,21483.48,100.74
SUP-033,Minda Industries Ltd,Haryana,67,Net 45,1557,ITM-004,SKU-STLBAR-SS316,Stainless Steel Bar 316L,Ferrous Metals,130,5,210000,226956.44,20,3.1079,5,4878.39,452169.87,2009.45
SUP-011,SAIL (Steel Authority of India),Delhi,74,Advance 50% Net 30,1273,ITM-035,SKU-WELWIR-ER70,ER70S-6 MIG Welding Wire 15kg,Welding Consumables,15,50,5600,5623,6,4.5861,53,8195.94,10032.38,340.16
SUP-015,Man Industries India Ltd,Gujarat,80,Net 90,12443,ITM-017,SKU-BRGNDL-HK,Needle Roller Bearing HK2520,Bearings & Bushings,0.05,500,320,275.71,36,6.9992,2421,1287.24,437.23,1005.56
SUP-059,Elgi Equipments Ltd,Tamil Nadu,85,LC 90 Days,5248,ITM-032,SKU-FASTNR-M12,M12×50 Hex Bolt 8.8 Zinc (100pcs),Fasteners,1.1,500,380,367.96,7,4.9979,1036,9166.87,537.41,161.12
SUP-037,Sandvik Asia Pvt Ltd,Maharashtra,91,Net 45,8696,ITM-039,SKU-VBELT-B68,Classical V-Belt B68,Conveyor & Drive,0.3,200,240,272.18,17,2.7319,200,3188.24,421.68,45.05
SUP-021,SKF India Ltd,Maharashtra,93,Advance 50% Net 30,14554,ITM-003,SKU-STLPL-MS16,Mild Steel Plate 16mm,Ferrous Metals,600,10,51000,52622.35,31,2.1746,34,16973.65,215620.78,1304.53
SUP-031,Endurance Technologies,Maharashtra,74,Cash on Delivery,1596,ITM-021,SKU-CUTFL-SOL,Soluble Cutting Fluid Concentrate 25L,Lubricants & Fluids,24,50,4200,4353.79,23,3.8708,338,4764.97,9749.96,2689.9
SUP-001,Bharat Forge Ltd,Maharashtra,79,LC 90 Days,1657,ITM-036,SKU-WELELE-E7018,E7018 Welding Electrode 5kg Pack,Welding Consumables,5,100,1950,1878.74,44,2.5731,100,2571.66,2251.39,223.66
SUP-062,WPIL Ltd,West Bengal,63,Cash on Delivery,8372,ITM-017,SKU-BRGNDL-HK,Needle Roller Bearing HK2520,Bearings & Bushings,0.05,500,320,279.22,12,2.14,500,2838.2,498.17,148.19
